id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
113137,113137,53052,76142,42508,29884,76567,33761,21750,100049,37508,209167,61456,65693,82861,63510,98830,209845,42569,80826,121078,84666,89641,15842,105556,99291,44310,37602,45886,88061,60654
1803,1803,10122,10297,154,3427,4277,1964,1792,2036,233587,5317,9787,1320,2272,3073,1020,4250,2016,4576,1032,1739,1260,2589,30,545,2715,13941,2218,13115,3497
37971,37971,1527,4860,8318,70440,62933,45194,62514,79357,26992,37363,4464,988,32755,1337,2468,7676,29458,4040,26324,65367,59022,111485,98491,14954,396,114503,4660,39176,13266
3670,3670,39706,206386,1802,10278,103465,110534,17380,100060,12450,65824,512,36626,204646,210062,39483,3828,73586,5084,92396,26328,15069,10938,1999,32697,75209,90046,11441,75797,113888
214540,214540,3228,204832,38420,43798,1848,111837,31714,200777,90855,74189,115312,69453,79242,156898,93484,70637,208493,60833,209649,61389,118821,679,42411,31654,237421,128567,65930,63146,203040
2359,2359,61949,2874,46917,37680,66082,65,10536,1419,1839,1259,194,113477,14509,39758,55089,32692,67157,15632,10710,88512,4544,46599,32025,154,65466,89611,9899,72844,139280
62816,62816,95249,67243,2593,86136,15423,127599,46952,19885,578,95170,80748,119845,47318,4040,76303,40395,61173,3572,39320,62710,64433,29458,79622,83634,91555,911,194986,45281,13669
61381,61381,2933,71885,252,131026,67230,89563,90956,70767,155889,2272,70828,1759,215803,118169,2184,10738,76662,16183,45213,88640,227273,100963,2218,24247,67443,40879,13648,66875,39016
2085,2085,1567,9290,2126,114501,103249,1712,67395,1883,1413,18618,504,87523,16135,90412,4429,229613,2150,3745,15632,1996,63054,2544,3713,136752,22657,2568,65956,785,114503
2661,2661,5689,3287,70178,135822,194567,67249,73833,1771,122369,44314,45140,31654,112163,11767,201363,100659,94662,95631,137391,79026,127588,68098,81157,135238,213883,116958,3097,931,222625
1532,1532,523,11920,42361,4508,4858,40663,65367,31701,11574,45194,6177,66871,56296,42410,217728,4660,51019,1998,58841,226772,648,32755,32085,100010,1414,5383,1059,31205,212963
67575,67575,70617,83104,31654,213359,69501,4603,2005,64783,4552,82456,134843,220779,72636,93233,87247,105136,2957,5687,17194,10840,9477,4568,70437,67861,34109,8991,62495,230225,75468
10710,10710,61949,64229,4498,2874,45669,203489,32025,51890,93292,355,82357,40044,1562,78075,2359,65,10536,37680,2379,55089,123566,12271,87826,2584,39758,67157,93740,15632,129495
326,326,138190,90811,67324,204154,46759,1921,78183,1168,58111,71738,112063,31709,68695,8379,4238,4630,580,63639,34102,117465,136735,83248,2365,178,134,106393,1940,200879,962
954,954,30191,11912,4379,1516,1271,92053,239528,118085,3840,3114,5367,5606,1486,91932,108978,50524,4340,155226,33091,600,72597,220076,107005,4662,64199,72736,231380,58057,4860
72027,72027,4602,46698,153482,129897,59960,1100,45140,62783,153516,5911,72598,10625,12500,65335,230525,61350,94607,202307,95550,13941,1930,1509,75815,213241,18614,112738,67117,1475,82578
4357,4357,9894,2813,14781,1444,13837,18591,13813,4662,597,10980,44570,3400,23931,4576,1020,31867,14171,1270,3232,14763,1334,10377,10494,66871,2651,31343,9922,4529,1798
2813,2813,13925,1007,484,21773,4357,8591,11574,873,26051,9894,14390,10980,2874,4521,21506,4529,2098,44570,4788,66190,3150,7073,1270,154,87542,4662,12447,65701,13115
1260,1260,250,107593,27818,117909,376,2408,10840,2218,5172,1803,1664,1020,10297,27354,10106,10157,33428,10122,31585,2036,2272,17463,29200,32246,10755,1153,5317,1482,4576
40424,40424,61019,236068,87083,154526,65648,72482,70880,35415,615,45004,3780,2153,76796,81157,46041,67882,128567,95594,4086,237182,34803,45116,122826,61352,231380,218684,72748,114656,4580
3750,3750,127108,210232,6204,2142,87050,113036,116799,75219,44987,5905,83127,3151,74826,62046,4731,62317,43121,210191,67549,111312,64320,71181,79084,2673,79897,11720,10493,1413,209504
4414,4414,46922,80186,66437,123670,71771,206344,137520,65292,40753,87553,12050,58111,67915,68103,67683,90819,62117,115577,122204,46080,64434,117682,68716,2291,1399,92090,93740,4552,62078
34891,34891,12033,106480,40500,2467,61499,14578,15260,90461,1992,109939,41997,43720,33765,47665,99583,68837,158691,202905,31714,4521,5559,1830,237936,68380,90296,3850,45502,83247,30877
102321,102321,32605,1830,65763,203687,72610,9867,22894,47480,155779,10126,216,114505,6670,11187,209710,42738,110837,6782,13605,670,114798,1068,232139,129035,1890,54671,43295,71785,112745
42444,42444,61389,90855,62428,67199,44317,73321,78122,2167,85720,45482,35282,62157,65439,34391,104711,35152,8872,2404,4331,45860,65332,67129,201213,78434,134224,211280,65844,82856,38532
124834,124834,237554,80283,57754,154820,97175,116450,113457,35971,1317,137467,693,93265,21641,91602,208713,1777,494,125816,45790,67242,2299,85552,78589,221300,54155,3605,126436,124394,196214
65417,65417,215333,33765,10157,32729,65334,39775,34921,433,44684,727,117030,225320,198064,3103,62688,1789,815,61617,87491,846,74495,36994,14766,96117,4599,106009,86686,155780,202905
47640,47640,83659,58811,68267,84154,105797,42912,61345,39659,155534,86423,61928,424,34391,13648,77778,120013,114199,3097,2290,61231,38148,4040,62142,43887,61700,4860,4330,62858,101359
1514,1514,16296,6513,841,2525,33268,224,1009,21145,7,2082,11863,1056,1825,2220,1674,5381,637,2092,2007,422,13684,5675,4261,816,4963,651,4399,2543,64228
1892,1892,107365,3295,21327,1849,82578,91270,2140,54864,66025,112321,2933,100868,61381,750,90643,5317,9477,23023,106,1395,131026,61135,70391,1076,1759,62543,63329,2719,22980
155421,155421,35046,93870,2677,80752,2211,42154,7389,158439,83015,69090,121422,82737,5884,46518,82462,72879,4316,751,61132,61702,55089,88640,546,111462,138190,6526,21009,85720,65369
5200,5200,21021,2262,10463,102758,1960,2119,63809,195407,713,1099,35868,98005,103786,1510,86893,21936,5107,5381,1551,155513,34391,199318,201289,3151,71,2014,44857,69087,76438
74204,74204,94252,496,2299,106067,1255,36473,5559,4544,136735,81924,14759,230148,93742,204789,14266,79061,643,2399,14814,815,58057,82739,13844,89233,63007,66149,67752,32896,1736
8358,8358,4043,120998,210191,91275,119284,58818,4330,71971,112463,96608,4862,230924,92602,36626,100698,87940,113888,216811,32351,103445,85854,156819,46041,80968,42395,210781,11105,217211,93287
79699,79699,15287,219432,206966,113218,14956,65143,103086,62564,77454,43318,73506,94423,1085,110531,61239,127356,79407,70583,42361,207796,210787,129680,66203,1427,549,29310,97180,71959,79008
70785,70785,62516,10860,34664,16047,59674,65336,36941,90412,1950,126164,72071,75814,124834,195822,74267,35415,111141,116386,80056,45213,37555,76201,422,85349,10625,93260,75758,232913,237554
46262,46262,74323,129604,127289,69017,152471,17572,4270,2622,252,79,35868,57243,97539,6767,46928,11996,454,230371,203946,32220,1056,1759,34501,90956,67230,67883,154167,5080,34996
155,155,135959,52,478,14321,42902,4351,32754,1772,11040,6263,68695,233587,61231,75893,34163,84380,6767,91097,61175,71146,63164,501,235228,47089,10297,13941,13881,9833,11092
2942,2942,33958,21506,61697,16343,4340,124268,138971,44037,3940,60726,33982,8853,42276,31586,1867,64353,10150,96954,98830,95259,117024,44217,72442,63639,202318,32843,13549,2622,39148
13945,13945,17892,4275,14509,20918,11890,5243,5080,39921,2674,66437,2266,12719,20000,25778,11904,3091,12173,13212,10214,14750,235484,13840,12217,67230,12415,206559,46030,966,15008
203737,203737,44300,13796,29602,119495,11726,78476,90720,65817,124272,232913,24285,133086,5709,63463,203688,49525,72896,90855,77723,36105,82684,66053,11316,60811,66082,61863,96870,39804,214999
34163,34163,154524,60806,41406,6263,8724,63164,9477,115911,48866,4303,60957,77396,217404,222785,88041,204154,97645,75758,63647,68642,34742,31606,501,44318,31709,45844,129553,932,12971
34899,34899,231100,60930,31724,92830,99887,70788,239174,95603,21855,32231,20658,74018,68034,78397,16072,138171,77652,62681,105468,61733,68696,76692,64099,61425,67419,205111,91657,65954,87166
62110,62110,63409,37568,85529,100897,138190,60806,62057,2589,5444,46127,56343,69453,89086,43295,58460,72517,71,127527,42887,203805,15130,118821,13285,51078,60871,2876,91584,137718,66113
230050,230050,68696,62486,8872,62323,31654,31687,890,111177,68654,1300,80186,139171,44314,118821,116386,46759,72505,99769,64414,120734,42729,72515,50137,36984,118956,82684,46025,98494,134843
216523,216523,82501,65367,70440,11574,79407,3725,7472,21763,7217,70626,226772,117378,44606,204654,29200,93286,96450,74561,13266,3556,4860,115004,49010,5690,95272,61565,100975,221148,3876
1527,1527,37971,4464,7676,32755,234921,8318,111485,38148,202308,3810,988,58841,396,4660,44264,62933,37363,39176,46850,4803,79357,59022,33944,45194,71971,70440,4955,13335,11924
234717,234717,198004,200732,218961,67679,42029,64421,86550,137883,433,231858,8203,63926,73157,156819,114868,61698,76205,1606,45277,218843,5028,60864,46154,196749,90855,14141,202162,106159,10838
97951,97951,111485,72541,4278,117465,82585,153312,127585,13266,157744,67166,1424,118357,66761,202297,76300,3322,92053,3108,4507,73586,119645,156640,73671,70384,84303,6754,988,108978,153515
155631,155631,58931,39297,7283,2686,195841,87739,7011,81144,2625,62732,223400,83685,108296,204832,3172,2391,231380,120911,115312,72613,14086,70637,35868,85404,84895,67487,72306,72633,85720
62715,62715,12971,61709,61445,107001,80020,105044,129553,118956,218843,132141,43899,46922,156898,4615,70722,46184,31687,112624,37567,61923,1593,106126,10157,80186,75208,211709,4552,57276,199920
2389,2389,75365,65648,1870,4015,1411,5307,83870,61733,60605,5911,12598,132016,83121,8624,636,59097,2309,15114,63330,98584,4629,34639,204541,18664,32843,1551,62317,6971,9895
67265,67265,65335,67230,51828,219651,72743,30,2191,13884,1255,138147,43236,80336,34996,8624,75820,1566,64164,2274,66859,62543,341,73602,70453,116450,92916,4184,211746,10838,96161
3229,3229,15008,12173,4328,11694,12217,14610,5243,14750,4275,11565,39921,20918,13840,11366,13796,1772,7406,10980,14509,88459,29200,3607,13945,12832,1664,18567,10150,1375,10748
38472,38472,66330,62285,39362,4040,120131,112314,101571,32692,4784,105315,1085,224344,65227,65,87491,79611,100383,81947,213241,42531,71493,58981,194,135250,1415,42361,1639,92783,120398
61345,61345,88052,4045,217945,47640,80748,99966,135340,217766,110642,86136,135897,2014,45890,43418,205715,3287,34860,70593,122194,100088,95249,31955,10957,44652,114138,116135,2593,2595,62643
1059,1059,13912,3716,10846,10365,3437,21585,2233,235885,71790,11129,1259,234921,202308,76757,32755,68780,2343,63329,72541,67132,1532,383,67116,218577,4582,201992,764,45194,3862
51817,51817,160,2284,81026,239571,3909,1449,96658,4574,86340,39659,156934,109470,178,212989,46260,63893,34391,94810,62285,62327,34860,68002,90788,1225,42361,46879,4040,2593,207743
15804,15804,10724,195868,96942,936,74222,1168,10371,225180,204684,2400,92885,76386,61339,31867,84200,39361,45937,3228,109,34501,246,28599,211073,75797,49525,10977,141,40351,19215
94947,94947,212884,3213,436,69470,68973,70215,103631,94801,16425,93405,68129,70938,219788,47699,42240,97186,119,123377,87525,105009,74095,107588,30877,95202,93870,31387,68455,203741,1891
60603,60603,5848,43065,12158,235885,102540,80588,96658,61434,30667,4500,236505,9693,19215,1402,32608,130385,205040,197242,12940,26318,73536,117465,78254,139798,749,42099,11520,223538,61670
424,424,203,116174,203946,1890,79299,99356,158258,81822,11157,6646,1403,118663,2003,87282,211020,4552,1441,39362,12971,77396,79093,117465,2394,3097,8459,2833,4615,9026,74277
94372,94372,45388,74428,18797,201992,1802,6550,10020,67744,65214,4170,137390,33944,31268,67993,9319,7073,219600,62620,71365,2583,61700,3811,383,84661,40008,11924,93874,4057,118085
65931,65931,34109,106322,110837,68074,52873,82501,27167,70440,39659,84574,40663,31505,40395,135652,233629,64840,71971,70613,156993,116386,2428,4130,2306,40050,23022,61239,34747,1998,13266
87108,87108,137065,91657,216228,67175,213895,223213,72690,83251,130385,64542,73925,42336,100088,321,76773,5608,203614,68115,120734,214080,131651,5986,72925,70208,66647,111177,2398,116249,93808
13837,13837,980,14763,11996,14105,14781,13294,13912,13815,947,13889,4468,11451,14551,13859,10980,554,31179,17534,44570,11773,4662,13895,12337,11388,1676,13899,11577,9930,6770
153657,153657,60585,76582,63174,65367,30191,72748,1450,4955,32632,79744,64673,39501,61969,70440,68000,39483,12433,85385,17450,996,204412,136295,14404,108285,230288,132171,5639,5690,123192
129478,129478,43152,66256,94952,86857,134679,87527,201330,228051,71748,61148,70191,154825,62266,211020,196157,61606,99799,86428,62409,100975,70593,83181,41146,86094,4184,99494,63927,64548,3673
1906,1906,129516,227273,32419,61854,198050,46806,74831,90956,39859,62066,71373,155889,85519,112162,71771,66369,65817,46014,66886,1434,37632,34732,61381,233587,4731,126164,39148,4043,64357
93816,93816,111819,72911,4939,138909,61431,17572,65934,67018,36024,34755,13967,226772,61828,98867,91278,1168,121695,91555,206966,71725,71722,202318,209077,139171,43249,31572,28061,16183,35610
30669,30669,36406,233408,108261,120398,119495,95380,152471,42821,71771,37555,91962,206799,99778,67395,62484,46414,84380,82072,136369,100539,90670,67063,99995,2566,4414,12784,6279,66433,39657
65820,65820,93842,99772,19389,111616,45952,37183,90802,112624,89905,23406,4619,31679,1300,64570,66931,81559,89233,8335,111177,65711,65711,1047,119335,73157,71915,99099,121964,18165,71128
71446,71446,132719,146176,62455,127599,112836,85529,117023,90265,105962,42035,61173,89844,62816,62564,1447,2617,7283,205082,130385,117107,93286,201076,61852,111485,88435,37971,227975,31991,239577
589,589,158139,5367,119787,209415,201289,70390,11574,61367,229962,65367,91348,82501,34594,1781,64439,2102,96346,123534,102085,2282,239505,96450,78292,9865,215092,121695,18011,1998,799
34860,34860,46260,28326,81026,70881,9410,153697,3909,132917,80885,158293,212989,31955,3287,46698,38693,196369,13549,46374,2876,34726,45140,51817,43168,8799,94388,68837,68871,2284,61345
2317,2317,237936,49471,77284,727,32815,4599,5021,72544,3796,70967,7777,31417,99517,94801,6547,137520,66113,35,235885,60705,1789,156902,70716,40858,214875,13291,1215,61617,205272
2355,2355,20757,44305,96580,73472,4508,12875,63164,129604,64777,211093,80483,29904,60789,65837,1334,64783,70617,198152,11187,1168,78938,2119,4244,66222,19780,31460,201478,1437,31654
97727,97727,108112,40075,46698,111803,12323,31934,63767,83519,73506,45856,210922,71761,87739,102359,66357,1848,211280,86605,78903,72027,67106,100347,43121,61423,17436,203697,1547,9777,29009
87247,87247,46922,31109,115577,32118,4686,59427,6040,34109,201076,25117,2506,129473,46759,31654,76663,106009,82728,120942,71680,91348,12033,926,67780,44931,9773,232,1072,1546,10620
67075,67075,72742,237458,10020,201889,108382,225287,67043,125282,210702,39255,211747,79086,153312,36983,38967,67564,30977,129553,76141,74712,42511,88850,62495,111255,41211,38409,62068,73549,65356
4660,4660,45194,5375,3716,10020,396,10641,32755,509,1414,11479,11920,4464,988,71790,9855,2852,111485,67116,36301,8318,61239,2332,234921,39483,3475,50,58841,707,202308
4920,4920,562,271,61986,12444,124643,118303,46234,10821,37759,61056,43236,3050,32549,46299,200945,69158,10331,63509,98685,597,31585,43856,2428,197067,19156,204654,1791,81559,13648
1891,1891,5920,16072,125713,88865,79588,93870,1320,60708,67391,208960,17035,7562,221166,2215,2440,751,87,21773,88052,74630,2142,202998,65837,94947,3713,5487,4268,61599,30
67683,67683,83631,60741,1639,37305,42511,5148,40293,135608,65439,4629,4414,236641,99595,2036,232914,101571,127162,48866,5357,890,96648,61664,86830,60937,62,82809,37863,21729,76131
13897,13897,4060,21021,547,12719,35868,10297,9894,30,19394,40458,11912,222576,202102,23936,10042,100074,32708,6467,60866,93749,3213,1664,16774,20464,133908,21585,10377,44969,14781
84200,84200,10157,4625,33217,10724,31497,33428,678,32246,2284,67487,29200,34766,12504,3945,61295,62082,216,3973,446,63214,10840,1334,5172,1153,21500,11741,10728,13989,4064
19530,19530,12500,2040,366,15495,206296,26201,2097,73925,83054,2034,6809,4552,846,231,196903,94009,31616,5307,43967,22254,41253,27480,19253,1027,486,6323,35026,12788,6836
94605,94605,82104,45418,3097,4615,204832,83015,67154,4184,71360,207228,1848,61295,31205,60833,55011,40075,206559,35464,116986,93899,115312,70637,83122,100074,77594,4552,84869,86430,74189
68267,68267,83659,105797,84154,47640,62486,84231,29904,96659,60877,135615,203124,68507,86836,117682,99769,93657,218843,72792,8203,3714,66558,4552,4604,120142,45140,70176,34391,3251,219
4397,4397,7235,41559,227144,31251,235571,1509,104913,94517,67925,230148,2567,208960,70301,76284,66090,129418,71951,64433,63926,87050,52883,1999,61192,30083,5031,42368,44314,31841,61222
35610,35610,77025,103254,27117,36406,46283,12577,4643,75863,130147,80559,83100,96942,85937,57041,34660,156888,97617,38464,37305,82456,93816,1981,43951,93233,4333,198182,16660,19836,42413
60554,60554,114461,92830,79093,105971,91657,71809,74018,202998,203085,82856,103386,38148,31724,1992,66837,1300,127235,713,124394,67175,93740,209604,83867,79732,4194,239174,72752,63146,87166
46639,46639,71915,90802,90260,5639,106126,2566,67198,60998,102846,33958,40351,2440,5148,13700,107001,83019,123670,39361,64199,2468,70485,96162,4552,246,44264,1867,31867,43249,1982
50825,50825,1705,32798,32910,46974,118663,235228,124364,85949,9787,66330,112314,79242,210107,67198,103516,66788,18197,86752,12577,218099,7821,233629,93490,13648,77236,103302,136369,31934,227975
2543,2543,13115,2142,31205,33268,90670,3162,46001,97317,97539,107113,5391,7472,13266,204999,14781,113246,5381,41132,8584,88408,88435,98491,62452,82149,60626,1514,61969,13669,2852
63764,63764,33273,7821,1973,68034,106541,9477,65763,32798,88947,76331,70168,79242,14509,100757,61068,4424,20918,98161,1977,92137,217405,229153,21771,5243,91657,202097,16354,69050,4275
70513,70513,31687,111177,89086,64770,122066,88512,85529,69629,78950,97186,83125,81046,79061,2253,67116,209649,218843,38559,3769,71577,67026,224673,1870,62521,60806,98494,108296,39346,64396
212989,212989,46697,66190,136322,553,31654,12337,42692,34860,74432,46260,110911,96658,114477,204832,156606,73541,98430,65766,3909,128024,4500,1848,28326,34501,3287,153697,1486,2327,225320
91121,91121,114395,64548,131028,60957,81978,94952,31586,212203,204241,119645,5092,70744,99494,94083,44632,84327,218475,71871,92371,41652,61700,205082,80736,70957,197067,38409,68398,62763,139798
72974,72974,40049,127445,20265,111842,87299,94007,55582,9573,82913,9477,98031,94370,676,12875,73679,10108,19253,4461,39325,101449,6836,2637,30667,222094,6231,12447,17338,15242,61791
106158,106158,3475,58841,2774,62650,2734,4040,121658,76284,58818,89630,80748,62933,5232,67993,115004,12512,62560,32861,32632,91875,33944,20133,2420,90972,73671,62202,134949,86430,32798
2005,2005,3527,10840,1334,32037,3945,10106,13941,29200,34766,5024,10867,1101,35483,11040,4064,74402,7217,676,3973,14511,86456,230225,1168,10157,9301,64783,33428,10906,1153
4605,4605,15079,2291,36109,66025,46262,71771,129612,71377,3437,2309,224373,95004,54866,3346,59375,3068,8448,8066,217807,46661,66238,47990,72462,63395,4568,81127,211779,67265,51025
19758,19758,5500,40905,41451,40445,14520,41349,31460,14509,46011,4464,4881,40446,40753,36846,94722,41060,40696,41091,14210,40767,25247,7812,40458,12433,11863,20777,40843,33944,2134
3172,3172,1416,66560,79897,3394,196454,4060,66888,95665,58931,45811,11479,132559,4454,4660,3475,87187,73107,12719,222576,72615,155631,83685,14944,20464,39881,39269,83851,2686,59134
216310,216310,70649,99048,37722,117465,71959,54477,1813,44169,83248,103086,47091,108261,100962,208834,31251,98198,76721,129475,138190,326,66556,84107,47089,205166,116725,107005,131026,46385,91656
219347,219347,5157,2288,136763,40561,38867,36301,90210,32755,988,15296,83584,229612,37363,3828,4660,111485,80623,67487,49920,509,67178,13335,221291,9855,10020,2468,231811,50558,4464
38974,38974,119180,62875,15079,93260,1926,29458,91348,224373,10042,1798,39331,112138,4568,34391,609,45213,24684,95594,71771,64254,2153,59,138089,71391,84895,36046,65,80308,77410
2119,2119,4621,64777,21021,4376,4508,2999,4614,123670,50628,106761,112162,202308,734,214160,210107,5200,122204,91724,91997,8872,4552,1437,4018,107001,136369,104819,63646,79093,72792
46392,46392,100368,346,201213,64874,45854,104711,66109,134843,209077,60572,112202,124268,553,20695,21320,12536,12599,60814,102788,227551,63576,67154,95697,156819,70936,234921,84663,76941,6395
95594,95594,61019,72089,10020,61915,94662,81157,34391,210704,91348,4297,154526,127599,31505,476,218684,62760,61173,12026,38239,14287,116986,86942,38974,46759,197429,17610,226687,115895,50628
4026,4026,651,2092,637,4496,2667,2224,33847,60694,22073,48552,94722,83519,1709,209415,12301,1900,2035,82913,46056,10478,221504,3719,61313,114863,5467,2103,77076,42265,215556
10377,10377,1676,2223,14781,10297,72328,2751,1270,23931,23936,530,12277,3827,3470,16774,126822,1918,205986,21728,11576,88459,4340,3783,35838,10365,13813,20653,4603,531,14944
926,926,230,1069,2150,593,9773,6005,652,1068,418,126725,1072,2160,88367,87809,3026,114503,11001,64228,128384,54552,1528,73541,201076,8779,87247,1567,120241,18123,155229
1663,1663,2275,11092,1771,1246,321,21494,93899,4413,50628,210,35279,127948,648,65766,134224,14141,137043,75006,12875,2407,202864,89233,38441,107113,78434,3854,43087,136752,15819
33880,33880,246,123528,4335,104032,12577,40675,60572,99356,78204,155292,73021,36626,214078,46639,1168,888,196335,2275,69187,1829,128118,529,4552,72690,68837,201019,204412,14390,32377
80968,80968,63351,95439,2203,71411,23931,13481,94154,7458,903,70858,100383,12306,79086,1940,1168,100698,13941,7011,201076,1465,4238,6767,68734,70828,73671,110695,3474,47318,36189
2303,2303,14551,32798,31205,4464,9865,4662,11924,4552,396,1436,33944,11129,10848,4357,103270,1883,21561,125949,4660,5050,5352,5172,6479,10106,23931,1153,586,4881,597
500,500,75,7676,1862,4535,2309,2537,70260,94686,4612,553,1866,2312,383,3346,24524,236,89315,67697,39916,101918,81940,32348,83217,68921,61725,4658,212626,4043,3968
656,656,79,209725,71412,70437,62824,11127,62201,111110,80281,210922,225320,21058,76941,46542,213573,32896,70617,202905,88910,127289,86957,61852,44628,71986,40938,4568,96677,86550,3478
113988,113988,209167,210232,87050,62046,83127,67744,74826,91875,1417,1413,223,6204,4607,73320,113036,12512,79146,44987,849,60791,69714,32755,89180,45094,3750,114705,2121,13796,4590
331,331,1685,2156,69020,1711,41822,38206,96317,209752,3976,320,33101,98805,2472,39845,124924,3431,22021,210905,34631,226241,99048,87012,3811,238046,37678,91174,236641,6000,120573
46879,46879,2330,2467,210787,127633,3934,70823,10009,83248,53606,58111,110545,5559,109930,69298,107593,46759,32315,2874,114505,116799,10620,4246,65334,31654,64092,32066,72486,1830,153485
100049,100049,87917,62450,93786,91249,17438,78462,37867,91602,69857,113137,2159,103086,209845,63692,80826,82462,95314,125712,68344,78869,33761,90999,16135,100962,61379,7677,131488,127549,61534
61692,61692,79330,104201,12387,39331,72124,638,230371,68884,135615,60699,90669,110382,32694,92461,2036,228980,58761,213338,63039,42910,97754,1835,346,2218,43951,32406,72615,99652,48891
1636,1636,24128,39320,1944,911,1006,87012,13700,53721,3431,239571,80079,60780,13361,11366,1847,64257,61833,91678,4656,3626,23377,2224,94653,100060,238766,63498,78589,11370,157742
7869,7869,61751,18686,22894,5340,2423,33793,1153,109330,82953,29200,2675,7011,14610,1664,42307,35335,697,130,947,441,2344,10498,2284,10840,12511,84200,5287,57790,40064
154526,154526,61019,81157,40424,78589,218684,95594,201213,236068,87083,94498,222972,20265,61120,210181,131041,9407,128839,37183,222094,236406,34753,9320,120966,44969,214603,31724,45418,69020,1402
46533,46533,43775,46952,219600,135868,121658,64481,103302,12786,47318,71347,121462,70391,9457,62710,46434,74647,45388,72755,139287,67744,1920,3072,86942,45094,41727,34415,36301,63915,15080
61434,61434,26318,137437,70440,70722,123856,43065,60603,2472,212869,74728,111110,3431,119362,74440,123876,13684,73223,98187,35282,96317,43720,60572,203805,31572,236664,66987,214264,45234,4429
35790,35790,63576,83104,124337,4552,62601,66875,82791,127714,77240,80559,196251,92685,100353,1981,39218,42676,1425,79093,95202,13793,68285,97175,65503,67549,83095,605,35871,79026,1848
1649,1649,64874,94649,31654,118821,82684,44314,74189,139171,4324,74440,4529,204082,40314,199920,94305,36024,124003,34747,137391,73544,59186,121658,94154,54866,82072,71809,238889,50137,72505
3033,3033,3845,2552,14458,638,1915,1448,12475,10297,2704,79357,11741,12254,1153,6479,4045,4530,2036,3427,5709,10377,11515,5317,4635,10728,17436,11988,208960,10755,18538
69557,69557,224009,124416,62456,64375,100757,6526,9179,93804,91725,75758,12306,751,3163,100383,61148,65312,7389,42154,14321,11095,24285,74495,69090,80767,12727,10079,14781,83015,74802
2221,2221,33847,114863,80515,1900,210081,29082,61313,60694,4544,5709,104160,3508,5675,67378,2092,13859,111311,46056,4026,231,39084,100342,61781,91174,5467,72649,203599,637,215492
213338,213338,106009,32694,23023,5325,33858,77778,92045,113367,61692,82653,422,61628,19215,2779,95665,138273,133282,124641,22690,72515,456,226742,50076,17516,89315,108952,16016,2288,77532
85271,85271,58981,127599,220597,46746,137043,155780,127235,2164,1639,5133,71024,116912,10157,84380,61175,22657,81292,69629,87491,109805,118958,210232,1981,219,42902,133064,13648,52814,87
63404,63404,71761,87809,94653,102359,31934,157345,99799,71766,114621,204082,133723,75666,124924,32348,72486,2798,67111,33982,9799,37757,29009,195931,204789,6998,13555,4591,85949,118663,63706
105214,105214,216811,229373,7458,44969,128252,227975,86340,31387,100074,85529,25760,76669,84661,4906,4662,128010,97609,85854,92926,135814,88378,112945,95396,50236,71971,196526,230372,42009,20432
21641,21641,208713,77606,919,42272,124834,2537,35282,12610,30958,38603,197429,3382,40521,194829,235199,2530,7831,108535,34186,10957,129516,100412,65566,114937,80483,224373,75269,153516,61854
233629,233629,4170,71971,84574,64840,123192,202213,895,89314,155226,78481,238234,46746,98187,122369,7676,62505,25181,46661,1431,88367,41211,36,70440,76796,65249,1486,75006,64421,225780
205082,205082,108291,158811,139280,197067,81978,156888,94083,34510,126484,62078,43295,123473,91121,61700,236670,39176,70595,80737,1259,68157,13266,30801,112836,37722,4643,212203,60957,70168,49281
57775,57775,131168,233408,66875,72506,88808,25332,120241,30623,208336,71785,121191,77240,80713,20265,68637,35608,217834,63409,44303,91801,53296,46014,230288,84666,103511,52873,36005,60844,35790
57911,57911,205986,65835,34836,112527,34775,34755,34667,34131,13452,21736,105903,13889,101668,8915,5719,4552,34771,13339,34080,44371,34708,64492,42419,67324,19253,132791,35583,74080,19612
92783,92783,6332,4784,67993,93484,116450,40044,2400,34696,33623,43236,127635,204746,1149,18604,31867,38472,2164,194797,130385,90260,72442,235228,638,4686,905,37636,62285,28599,36983
2840,2840,1992,655,2985,60957,1855,61628,82452,580,3195,5357,85940,203555,203805,37546,2560,34190,101571,10625,90282,70178,890,1180,8968,78434,45844,68716,4552,75893,99769
220150,220150,102774,60572,67106,12033,11912,65679,91425,76941,76331,93520,103516,99583,69500,1992,87247,39852,214257,1830,66014,129565,34891,11235,94810,1168,3817,10268,4508,201331,42411
3508,3508,48552,637,651,2224,209415,2092,60694,2023,12301,10478,94722,61313,5467,797,226197,46056,42265,67584,80336,10728,1655,2667,69298,38003,1905,2560,134,22073,99706
1621,1621,67043,93804,4860,201992,63535,96870,134373,107407,120013,100412,30745,125949,13669,895,905,62496,80307,117488,689,202237,219446,91552,139130,34045,207024,2272,2666,32692,78796
676,676,4274,7842,14705,11040,47480,59717,4662,2330,43513,29458,127445,42307,13455,81425,14458,2765,21761,2467,1400,10009,10906,2344,1099,2005,9892,10840,4603,2718,29200
238234,238234,7143,6357,1918,4531,3470,126822,16171,33841,43358,102316,86686,100043,72328,93693,49281,1413,6323,5835,1825,1386,113036,21728,895,12272,996,94517,21567,209860,115641
8392,8392,1830,4552,214592,121792,234239,13605,4336,5559,1863,78579,209710,92684,71680,4246,107968,10326,20959,71963,10100,3570,1402,3934,46759,67126,8519,118541,9477,4568,35868
