name,overview,id,poster_path,rating,vote_count,adult,director,producer,creator,actors,year_released,genres,keywords,tags,Unnamed: 15,Unnamed: 16
You'll Never Know,"Onur Karasu is a successful intelligence agent who was promoted to head of the department at a young age and has been after Civan Koral, the owner of Turkey's largest jewelry company. Onur, who thinks that Civan keeps the documents related to his illegal business in the safe in his house, becomes lovers with Civan's sister Hilal  in order to get in and out of the house. When he learns that Civan will move abroad, Onur makes a sudden decision to propose to Hilal in order to get the documents without letting her get away. He plans to open the safe on their engagement day and arrest Civan, who is there for his sister's engagement. What he doesn't take into account is Hilal's close friend Ece. While Ece is trying to figure out what Onur is up to, her plans are upset when Onur catches her. Onur and Ece, two poles as opposite as day and night, will have to work together in a way they never wanted to.",49933,https://image.tmdb.org/t/p/w500/irINWF0Y3iCA6ib4OrDrY94YEUy.jpg,10.0,4,False,[],[],['Aytaç Çiçek'],[],2023,Drama Comedy Soap,"['Onur', 'Karasu', 'successful', 'intelligence', 'agent', 'promoted', 'head', 'department', 'young', 'age', 'Civan', 'Koral', 'owner', 'Turkey', 'largest', 'jewelry', 'company', 'Onur', 'thinks', 'Civan', 'keeps', 'documents', 'related', 'illegal', 'business', 'safe', 'house', 'lovers', 'Civan', 'sister', 'Hilal', 'order', 'house', 'learns', 'Civan', 'abroad', 'Onur', 'makes', 'sudden', 'decision', 'propose', 'Hilal', 'order', 'documents', 'letting', 'away', 'plans', 'open', 'safe', 'engagement', 'day', 'arrest', 'Civan', 'sister', 'engagement', 'account', 'Hilal', 'close', 'friend', 'Ece', 'Ece', 'trying', 'figure', 'Onur', 'plans', 'upset', 'Onur', 'catches', 'Onur', 'Ece', 'poles', 'opposite', 'day', 'night', 'work', 'way', 'wanted']",Drama Comedy Soap  Onur Karasu successful intelligence agent promoted head department young age Civan Koral owner Turkey largest jewelry company Onur thinks Civan keeps documents related illegal business safe house lovers Civan sister Hilal order house learns Civan abroad Onur makes sudden decision propose Hilal order documents letting away plans open safe engagement day arrest Civan sister engagement account Hilal close friend Ece Ece trying figure Onur plans upset Onur catches Onur Ece poles opposite day night work way wanted 10.0  Aytaç Çiçek  ,,
Her Fall Doesn't Cry,"Alize, who lost her mother the day she was born, is a beautiful but very selfish young girl who was spoiled and raised by her father. Alize, who goes crazy when she learns that her father is getting remarried, decides to fake a marriage with a man he would never allow her to marry in order to take revenge. However, things will not go as planned",228980,https://image.tmdb.org/t/p/w500/4g8yQuwONS9o9uyjBbvHNQzoWqM.jpg,10.0,3,False,[],[],['Ayşegül Çiçekoğlu'],[],2023,Family Comedy Drama,"['Alize', 'lost', 'mother', 'day', 'born', 'beautiful', 'selfish', 'young', 'girl', 'spoiled', 'raised', 'father', 'Alize', 'goes', 'crazy', 'learns', 'father', 'getting', 'remarried', 'decides', 'fake', 'marriage', 'man', 'allow', 'marry', 'order', 'revenge', 'things', 'planned']",Family Comedy Drama  Alize lost mother day born beautiful selfish young girl spoiled raised father Alize goes crazy learns father getting remarried decides fake marriage man allow marry order revenge things planned 10.0  Ayşegül Çiçekoğlu  ,,
Such Brave Girls,"Sisters Josie and Billie and their single mother Deb navigate life armed with nothing but poor judgement and self-esteem exclusively tied to people who couldn't care less about them. They're vain, selfish, heavily in debt, pathologically desperate for affection and bursting with misplaced, terrifying love.",239614,https://image.tmdb.org/t/p/w500/boZk83A1vhP5ZRnSYwBQcPYk3WU.jpg,10.0,2,False,[],[],['Kat Sadler'],[],2023,Comedy,"['Sisters', 'Josie', 'Billie', 'single', 'mother', 'Deb', 'navigate', 'life', 'armed', 'poor', 'judgement', 'self', 'esteem', 'exclusively', 'tied', 'people', 'care', 'vain', 'selfish', 'heavily', 'debt', 'pathologically', 'desperate', 'affection', 'bursting', 'misplaced', 'terrifying', 'love']",Comedy  Sisters Josie Billie single mother Deb navigate life armed poor judgement self esteem exclusively tied people care vain selfish heavily debt pathologically desperate affection bursting misplaced terrifying love 10.0  Kat Sadler  ,,
The Rain in España,"Based on a hit Wattpad novel with more than 130 million reads. Luna and Kalix were still students, when their budding romance was cut short. Years after, fate finds a way for them to work together on a special project.",213738,https://image.tmdb.org/t/p/w500/pSsE9JTXtk1injjffpWlIqxMIaX.jpg,10.0,2,False,[],[],[],[],2023,Drama Comedy,"['Based', 'hit', 'Wattpad', 'novel', 'million', 'reads', 'Luna', 'Kalix', 'students', 'budding', 'romance', 'cut', 'short', 'Years', 'fate', 'finds', 'way', 'work', 'special', 'project']",Drama Comedy  Based hit Wattpad novel million reads Luna Kalix students budding romance cut short Years fate finds way work special project 10.0    ,,
"Soko Magattara, Sakurazaka","Soko Magattara, Sakurazaka? is a Japanese late night variety show starring Japanese idol group Sakurazaka46. It is hosted by Yū Sawabe and Teruyuki Tsuchida and airs every Sunday at 12:35 AM JST on TV Tokyo. It is the direct continuation of Keyakitte, Kakenai?, which had the same cast, format, and time slot, but named after the former name of Sakurazaka46, Keyakizaka46.",111842,https://image.tmdb.org/t/p/w500/gGx1t1FUAjXXYU8uomM9zNRZLfc.jpg,10.0,1,False,[],[],['Yasushi Akimoto'],[],2020,Talk Comedy,"['Soko', 'Magattara', 'Sakurazaka', 'Japanese', 'late', 'night', 'variety', 'starring', 'Japanese', 'idol', 'group', 'hosted', 'Yū', 'Sawabe', 'Teruyuki', 'Tsuchida', 'airs', 'Sunday', 'JST', 'TV', 'Tokyo', 'direct', 'continuation', 'Keyakitte', 'Kakenai', 'cast', 'format', 'time', 'slot', 'named']",Talk Comedy  Soko Magattara Sakurazaka Japanese late night variety starring Japanese idol group hosted Yū Sawabe Teruyuki Tsuchida airs Sunday JST TV Tokyo direct continuation Keyakitte Kakenai cast format time slot named 10.0  Yasushi Akimoto  ,,
PriPara,"Laala Manaka is a 5th-grader at Paprika Academy. Like most girls, she admires the world of PriPara, a sport that tests idol girls on song, dance, and fashion. Unfortunately for her, her school does not allow elementary school students to participate in PriPara. However, through miraculous circumstances, Laala passes the audition to become a PriPara idol.",67627,https://image.tmdb.org/t/p/w500/kLIVCmuCw1nMpULikGOmQml1lPQ.jpg,10.0,3,False,[],[],[],[],2014,Animation Comedy,"['Laala', 'Manaka', 'grader', 'Paprika', 'Academy', 'Like', 'girls', 'admires', 'world', 'PriPara', 'sport', 'tests', 'idol', 'girls', 'song', 'dance', 'fashion', 'Unfortunately', 'school', 'allow', 'elementary', 'school', 'students', 'participate', 'PriPara', 'miraculous', 'circumstances', 'Laala', 'passes', 'audition', 'PriPara', 'idol']",Animation Comedy  Laala Manaka grader Paprika Academy Like girls admires world PriPara sport tests idol girls song dance fashion Unfortunately school allow elementary school students participate PriPara miraculous circumstances Laala passes audition PriPara idol 10.0    ,,
Unscripted,"Unscripted is an American comedy-drama series that aired on HBO in early 2005. Its title referred to the fact that the series was largely improvised by its performers. The series was executive produced by Steven Soderbergh, George Clooney, and Grant Heslov.",15025,https://image.tmdb.org/t/p/w500/7Pl4nmauF6M9lbH3cssYMUQsToC.jpg,10.0,1,False,[],[],[],[],2005,Drama Comedy,"['Unscripted', 'American', 'comedy', 'drama', 'series', 'aired', 'HBO', 'early', 'title', 'referred', 'fact', 'series', 'largely', 'improvised', 'performers', 'series', 'executive', 'produced', 'Steven', 'Soderbergh', 'George', 'Clooney', 'Grant', 'Heslov']",Drama Comedy  Unscripted American comedy drama series aired HBO early title referred fact series largely improvised performers series executive produced Steven Soderbergh George Clooney Grant Heslov 10.0    ,,
Potato Star 2013QR3,"A mysterious asteroid crash-lands on Earth in 2013 and causes all sorts of weird things to start happening, specifically to the Noh family and their neighbors.",64770,https://image.tmdb.org/t/p/w500/8HLs1vyor0iHcKKHosrtxWfG8LL.jpg,10.0,1,False,[],[],[],[],2013,Comedy Drama Family Unknown Sci-Fi & Fantasy,"['mysterious', 'asteroid', 'crash', 'lands', 'Earth', 'causes', 'sorts', 'weird', 'things', 'start', 'happening', 'specifically', 'Noh', 'family', 'neighbors']",Comedy Drama Family Unknown Sci-Fi & Fantasy  mysterious asteroid crash lands Earth causes sorts weird things start happening specifically Noh family neighbors 10.0    ,,
Cuts,"Cuts is an American sitcom that aired on the UPN network from February 14, 2005, to May 11, 2006, and is a spin-off of another UPN series, One on One. The show was canceled along with many other shows when the UPN and WB networks merged to form The CW.",466,https://image.tmdb.org/t/p/w500/aJqQilpHvJy8CQFsJbpkdBeqA27.jpg,10.0,5,False,[],[],[],[],2005,Comedy,"['Cuts', 'American', 'sitcom', 'aired', 'UPN', 'network', 'February', 'spin', 'UPN', 'series', 'canceled', 'shows', 'UPN', 'WB', 'networks', 'merged', 'form', 'CW']",Comedy  Cuts American sitcom aired UPN network February spin UPN series canceled shows UPN WB networks merged form CW 10.0    ,,
Arashi ni Shiyagare,"Arashi ni Shiyagare (嵐にしやがれ) (Must Be ARASHI!) is an ongoing Japanese variety show on NTV starring the members of Arashi. The show began on 24 April 2010 and it airs from 10:00 to 10:54 p.m. (JST) every Saturday. It is Arashi's sixth and current variety show to be aired on NTV as well as their third show to be aired during primetime. There will be a male guest, which the members of Arashi addresses as 'Aniki' (Brother), who will teach Arashi different things. The other section, called 'Encounter the Unknown', is where Arashi will pick up new skills, such as interviewing celebrities, learning the tips to climb a mountain, from meeting experienced professionals they usually have not met before.",106410,https://image.tmdb.org/t/p/w500/iUvEfCYJR1KMNpqiqG9ALuHCOTn.jpg,10.0,1,False,[],[],[],[],2010,Comedy Family Talk Reality,"['Arashi', 'ni', 'Shiyagare', '嵐にしやがれ', 'ARASHI', 'ongoing', 'Japanese', 'variety', 'NTV', 'starring', 'members', 'Arashi', 'began', 'April', 'airs', 'JST', 'Saturday', 'Arashi', 'sixth', 'current', 'variety', 'aired', 'NTV', 'aired', 'primetime', 'male', 'guest', 'members', 'Arashi', 'addresses', 'Aniki', 'Brother', 'teach', 'Arashi', 'different', 'things', 'section', 'called', 'Encounter', 'Unknown', 'Arashi', 'pick', 'new', 'skills', 'interviewing', 'celebrities', 'learning', 'tips', 'climb', 'mountain', 'meeting', 'experienced', 'professionals', 'usually', 'met']",Comedy Family Talk Reality  Arashi ni Shiyagare 嵐にしやがれ ARASHI ongoing Japanese variety NTV starring members Arashi began April airs JST Saturday Arashi sixth current variety aired NTV aired primetime male guest members Arashi addresses Aniki Brother teach Arashi different things section called Encounter Unknown Arashi pick new skills interviewing celebrities learning tips climb mountain meeting experienced professionals usually met 10.0    ,,
Partners,Partners is an American sitcom that aired on Fox from 1995 to 1996.,10155,https://image.tmdb.org/t/p/w500/f5opuFQD5wdm0SCPJtLs78jIkxx.jpg,10.0,1,False,[],[],"['Jeff Greenstein', 'Amy Lippman']",[],1995,Comedy,"['Partners', 'American', 'sitcom', 'aired', 'Fox']",Comedy  Partners American sitcom aired Fox 10.0  Jeff Greenstein Amy Lippman  ,,
Cute Bodyguard,"Two people from seemingly two different worlds are brought together when an accident leads to Su Jing Jing, a seemingly cute girl but with supernatural ability gets hired as Gu Rong's bodyguard.",212290,https://image.tmdb.org/t/p/w500/8MvQgYiNRqVRl9sPpcOPEH3gqdq.jpg,10.0,1,False,[],[],['Tian Mai'],[],2022,Comedy,"['people', 'seemingly', 'different', 'worlds', 'brought', 'accident', 'leads', 'Su', 'Jing', 'Jing', 'seemingly', 'cute', 'girl', 'supernatural', 'ability', 'gets', 'hired', 'Gu', 'Rong', 'bodyguard']",Comedy  people seemingly different worlds brought accident leads Su Jing Jing seemingly cute girl supernatural ability gets hired Gu Rong bodyguard 10.0  Tian Mai  ,,
Chinna Thambi,"Two people, who are poles apart, find love in each other. However, they face several problems because they belong to different cultures.",80929,https://image.tmdb.org/t/p/w500/jG0NkAFEJNuREdQzmsu33C9JVWJ.jpg,10.0,1,False,[],[],['Raja Velu'],[],2017,Drama Comedy,"['people', 'poles', 'apart', 'find', 'love', 'face', 'problems', 'belong', 'different', 'cultures']",Drama Comedy  people poles apart find love face problems belong different cultures 10.0  Raja Velu  ,,
Getting By,"Getting By is an American sitcom that aired on ABC from March 5, 1993 until May 21, 1993, and on NBC from September 21, 1993 until June 18, 1994. The series was created by William Bickley and Michael Warren, who also served as executive producers with Thomas L. Miller and Robert L. Boyett. The final Miller-Boyett series to begin its run under parent studio Lorimar Television, Getting By was folded into Warner Bros. Television for its second season, following Warner Bros.' absortion of Lorimar.

The series was initially successful as a part of ABC's TGIF lineup in its first season, but politics between ABC and Miller-Boyett Productions led to the show's switch to NBC in the second season.",12254,https://image.tmdb.org/t/p/w500/zKgNbngVJ8vBAzVl5aWBh9OHS46.jpg,10.0,1,False,[],[],['Michael Warren'],[],1993,Comedy,"['Getting', 'American', 'sitcom', 'aired', 'ABC', 'March', 'NBC', 'September', 'June', 'series', 'created', 'William', 'Bickley', 'Michael', 'Warren', 'served', 'executive', 'producers', 'Thomas', 'Miller', 'Robert', 'Boyett', 'final', 'Miller', 'Boyett', 'series', 'begin', 'run', 'parent', 'studio', 'Lorimar', 'Television', 'Getting', 'folded', 'Warner', 'Television', 'second', 'season', 'following', 'Warner', 'absortion', 'Lorimar', 'series', 'initially', 'successful', 'ABC', 'TGIF', 'lineup', 'season', 'politics', 'ABC', 'Miller', 'Boyett', 'Productions', 'led', 'switch', 'NBC', 'second', 'season']",Comedy  Getting American sitcom aired ABC March NBC September June series created William Bickley Michael Warren served executive producers Thomas Miller Robert Boyett final Miller Boyett series begin run parent studio Lorimar Television Getting folded Warner Television second season following Warner absortion Lorimar series initially successful ABC TGIF lineup season politics ABC Miller Boyett Productions led switch NBC second season 10.0  Michael Warren  ,,
Hearts Afire,Hearts Afire is an American sitcom,2779,https://image.tmdb.org/t/p/w500/6osVVs02pAoO5yEwF9xrFtZRfKN.jpg,10.0,1,False,[],[],"['Linda Bloodworth-Thomason', 'Harry Thomason']",[],1992,Comedy,"['Hearts', 'Afire', 'American', 'sitcom']",Comedy  Hearts Afire American sitcom 10.0  Linda Bloodworth-Thomason Harry Thomason  ,,
Unpredictable Family,"A romantic family drama about a divorced couple who broke up 30 years ago out of hate, reuniting as in-laws through their children and overcoming long overdue conflicts and enmity.",230525,https://image.tmdb.org/t/p/w500/goMzJ6rxTndGki2pKpyAKuKNXHY.jpg,10.0,1,False,[],[],[],[],2023,Family Comedy,"['romantic', 'family', 'drama', 'divorced', 'couple', 'broke', 'years', 'ago', 'hate', 'reuniting', 'laws', 'children', 'overcoming', 'long', 'overdue', 'conflicts', 'enmity']",Family Comedy  romantic family drama divorced couple broke years ago hate reuniting laws children overcoming long overdue conflicts enmity 10.0    ,,
Your Family or Mine,"Shani and her husband Shai visit her Sephardic family, then his Ashkenazi brood, for regular weekend meals that reveal both clans' quirks and foibles.",51096,https://image.tmdb.org/t/p/w500/46GM6l5O7RIJXIuUidV042RBBz4.jpg,10.0,2,False,[],[],"['Yaniv Polishuk', 'Ruby Duenyas']",[],2011,Comedy Family,"['Shani', 'husband', 'Shai', 'visit', 'Sephardic', 'family', 'Ashkenazi', 'brood', 'regular', 'weekend', 'meals', 'reveal', 'clans', 'quirks', 'foibles']",Comedy Family  Shani husband Shai visit Sephardic family Ashkenazi brood regular weekend meals reveal clans quirks foibles 10.0  Yaniv Polishuk Ruby Duenyas  ,,
The Sea Sun,"""Le Soleil De Mer"" is a fast-paced soap opera that blends romance, crime, and passion. With its thrilling three-episode-per-week release schedule, it offers an addictive mix of drama and suspense for viewers.",226924,https://image.tmdb.org/t/p/w500/19AEsm3cuC0ViRnCN2eButBOw4Z.jpg,10.0,1,False,[],[],['Mathis Duret'],[],2020,Soap Comedy Drama Mystery,"['Le', 'Soleil', 'De', 'Mer', 'fast', 'paced', 'soap', 'opera', 'blends', 'romance', 'crime', 'passion', 'thrilling', 'episode', 'week', 'release', 'schedule', 'offers', 'addictive', 'mix', 'drama', 'suspense', 'viewers']",Soap Comedy Drama Mystery  Le Soleil De Mer fast paced soap opera blends romance crime passion thrilling episode week release schedule offers addictive mix drama suspense viewers 10.0  Mathis Duret  ,,
HaPijamot,HaPijamot is a sitcom on Israeli television about a struggling band determined to make it in the real world. The show runs on Arutz HaYeladim and Channel 2.,15969,https://image.tmdb.org/t/p/w500/czbsfhV3I2k9kySRZ0OMuTs9xZd.jpg,10.0,1,False,[],[],"['Arik Zilberman', 'Ruby Duenyas', 'Yoav Tzafir']",[],2003,Comedy,"['HaPijamot', 'sitcom', 'Israeli', 'television', 'struggling', 'band', 'determined', 'real', 'world', 'runs', 'Arutz', 'HaYeladim', 'Channel']",Comedy  HaPijamot sitcom Israeli television struggling band determined real world runs Arutz HaYeladim Channel 10.0  Arik Zilberman Ruby Duenyas Yoav Tzafir  ,,
Slow Step,"The story revolves around a romantic triangle formed by the girl Minatsu Nakazato, a young student and softball player; Shu Akiba, a schoolmate; and Naoto Kadomatsu, an up-and-coming boxer. In reality the three-way relationship is more like three-and-a-half, considering that Naoto is in love with Maria... actually Minatsu herself, who`d once disguised herself to escape some evildoers.",105700,https://image.tmdb.org/t/p/w500/l6h6XBBhdVD4lXOwkFPMYrwOoTs.jpg,10.0,1,False,[],[],['Mitsuru Adachi'],[],1991,Animation Comedy Drama,"['story', 'revolves', 'romantic', 'triangle', 'formed', 'girl', 'Minatsu', 'Nakazato', 'young', 'student', 'softball', 'player', 'Shu', 'Akiba', 'schoolmate', 'Naoto', 'Kadomatsu', 'coming', 'boxer', 'reality', 'way', 'relationship', 'like', 'half', 'considering', 'Naoto', 'love', 'Maria', 'actually', 'Minatsu', 'disguised', 'escape', 'evildoers']",Animation Comedy Drama  story revolves romantic triangle formed girl Minatsu Nakazato young student softball player Shu Akiba schoolmate Naoto Kadomatsu coming boxer reality way relationship like half considering Naoto love Maria actually Minatsu disguised escape evildoers 10.0  Mitsuru Adachi  ,,
Sexy Tanaka-san,"Plain-looking Tanaka-san from the accounting department is around 40 years old.

She has no friends and no love life, but she does have a secret side... a super sexy belly dancer!

Akari, a temporary employee, appears to be a lovable lady at first glance.

Truth be told, she is increasingly anxious about marriage as she believes her “market value” depends on her youth and cuteness.

Life is starting to become a struggle for Akari, who feels empty despite the slew of matchmaking parties she attends.

One day, Akari learns of her colleague Tanaka-san’s true identity, which inspires her to live life in her own way.

They are polar opposites, but their chemistry empowers them to blow off those who judge them. In the process, they discover their new selves.

Don’t miss this romcom that is guaranteed to leave you in stitches constantly, with an occasional dash of tears.",231742,https://image.tmdb.org/t/p/w500/fXqavJ2NA9T7w9mD3lnpHoa2Owm.jpg,10.0,1,False,[],[],[],[],2023,Comedy Drama,"['Plain', 'looking', 'Tanaka', 'san', 'accounting', 'department', 'years', 'old', 'friends', 'love', 'life', 'secret', 'super', 'sexy', 'belly', 'dancer', 'Akari', 'temporary', 'employee', 'appears', 'lovable', 'lady', 'glance', 'Truth', 'told', 'increasingly', 'anxious', 'marriage', 'believes', 'market', 'value', 'depends', 'youth', 'cuteness', 'Life', 'starting', 'struggle', 'Akari', 'feels', 'despite', 'slew', 'matchmaking', 'parties', 'attends', 'day', 'Akari', 'learns', 'colleague', 'Tanaka', 'san', 'true', 'identity', 'inspires', 'live', 'life', 'way', 'polar', 'opposites', 'chemistry', 'empowers', 'blow', 'judge', 'process', 'discover', 'new', 'selves', 'miss', 'romcom', 'guaranteed', 'leave', 'stitches', 'constantly', 'occasional', 'dash', 'tears']",Comedy Drama  Plain looking Tanaka san accounting department years old friends love life secret super sexy belly dancer Akari temporary employee appears lovable lady glance Truth told increasingly anxious marriage believes market value depends youth cuteness Life starting struggle Akari feels despite slew matchmaking parties attends day Akari learns colleague Tanaka san true identity inspires live life way polar opposites chemistry empowers blow judge process discover new selves miss romcom guaranteed leave stitches constantly occasional dash tears 10.0    ,,
GOING SEVENTEEN,"GOING SEVENTEEN is a variety show by SEVENTEEN. The show is all about SEVENTEEN doing activities, challenges and everything else.",74225,https://image.tmdb.org/t/p/w500/zZ1umKqmG2eu1uIPMeWNw4029oo.jpg,9.727,11,False,[],[],[],[],2017,Reality Comedy Talk,"['GOING', 'SEVENTEEN', 'variety', 'SEVENTEEN', 'SEVENTEEN', 'activities', 'challenges']",Reality Comedy Talk  GOING SEVENTEEN variety SEVENTEEN SEVENTEEN activities challenges 9.727    ,,
Ressha Sentai ToQger,"The evil empire, Shadow Line appeared to cover the world in darkness. Five childhood friends who have a great Imagination were selected as ToQger to fight the Shadow Line.",68696,https://image.tmdb.org/t/p/w500/yIWOrgqSiFtjHIpiKlkNMwfI1O.jpg,9.7,7,False,[],[],['Saburo Yatsude'],[],2014,Sci-Fi & Fantasy Action & Adventure Comedy,"['evil', 'empire', 'Shadow', 'Line', 'appeared', 'cover', 'world', 'darkness', 'childhood', 'friends', 'great', 'Imagination', 'selected', 'ToQger', 'fight', 'Shadow', 'Line']",Sci-Fi & Fantasy Action & Adventure Comedy  evil empire Shadow Line appeared cover world darkness childhood friends great Imagination selected ToQger fight Shadow Line 9.7  Saburo Yatsude  ,,
Gekisou Sentai Carranger,"After the Bowzock, a ruthless — not to mention reckless — gang of interstellar biker thugs, destroy his home planet of Hazard, Dappu visits Earth where he discovers five humans with the ability to harness ""Carmagic."" With this power, these five heroes can defeat the Bowzock before the band of witless bikers is able to add Earth to its list of wrecked worlds.",3069,https://image.tmdb.org/t/p/w500/6ptpR09s6N1dV6gPcn36HqOs4D2.jpg,9.6,5,False,[],[],"['Yoshio Urasawa', 'Saburo Yatsude']",[],1996,Sci-Fi & Fantasy Action & Adventure Comedy Kids,"['Bowzock', 'ruthless', 'mention', 'reckless', 'gang', 'interstellar', 'biker', 'thugs', 'destroy', 'home', 'planet', 'Hazard', 'Dappu', 'visits', 'Earth', 'discovers', 'humans', 'ability', 'harness', 'Carmagic', 'power', 'heroes', 'defeat', 'Bowzock', 'band', 'witless', 'bikers', 'able', 'add', 'Earth', 'list', 'wrecked', 'worlds']",Sci-Fi & Fantasy Action & Adventure Comedy Kids  Bowzock ruthless mention reckless gang interstellar biker thugs destroy home planet Hazard Dappu visits Earth discovers humans ability harness Carmagic power heroes defeat Bowzock band witless bikers able add Earth list wrecked worlds 9.6  Yoshio Urasawa Saburo Yatsude  ,,
The Territory,"Victor Gromov, once a legend of Moscow’s criminal underworld known under the nickname “Butcher”, has since retired and now spends his days enjoying life on his farm. One day, Victor’s former “colleagues” show up and tell him that he must store the mafia’s common fund in his offshore bank account. Victor has no choice but to help them. Several months later, on the day when he is supposed to give the money back, Victor gets hit on the head by a falling billboard. As a result, he forgets the password to his bank account. Fleeing for his life from his former cronies, Victor decides to hide in a freight train’s boxcar but ends up getting locked inside. The train departs, and several days later he finds himself thousands of kilometers away from Moscow, in a small northern town called Polyarny, which, as it turns out, is not so easy to get out of...",94947,https://image.tmdb.org/t/p/w500/ob4HXEHyiC3ptZo99kgOY7aTlgZ.jpg,9.515,33,False,[],[],[],[],2019,Comedy,"['Victor', 'Gromov', 'legend', 'Moscow', 'criminal', 'underworld', 'known', 'nickname', 'Butcher', 'retired', 'spends', 'days', 'enjoying', 'life', 'farm', 'day', 'Victor', 'colleagues', 'tell', 'store', 'mafia', 'common', 'fund', 'offshore', 'bank', 'account', 'Victor', 'choice', 'help', 'months', 'later', 'day', 'supposed', 'money', 'Victor', 'gets', 'hit', 'head', 'falling', 'billboard', 'result', 'forgets', 'password', 'bank', 'account', 'Fleeing', 'life', 'cronies', 'Victor', 'decides', 'hide', 'freight', 'train', 'boxcar', 'ends', 'getting', 'locked', 'inside', 'train', 'departs', 'days', 'later', 'finds', 'thousands', 'kilometers', 'away', 'Moscow', 'small', 'northern', 'town', 'called', 'Polyarny', 'turns', 'easy']",Comedy  Victor Gromov legend Moscow criminal underworld known nickname Butcher retired spends days enjoying life farm day Victor colleagues tell store mafia common fund offshore bank account Victor choice help months later day supposed money Victor gets hit head falling billboard result forgets password bank account Fleeing life cronies Victor decides hide freight train boxcar ends getting locked inside train departs days later finds thousands kilometers away Moscow small northern town called Polyarny turns easy 9.515    ,,
Tæt på sandheden med Jonatan Spang,Last chance to laugh at the past week before the next one hits you. Comedy show where the week's news and current trends are given the loving but firm treatment by Jonatan Spang.,99706,https://image.tmdb.org/t/p/w500/lsBlOyCuvCmIWxmIp2lnp3VhJgI.jpg,9.5,2,False,[],[],['Jonatan Spang'],[],2017,News Comedy,"['chance', 'laugh', 'past', 'week', 'hits', 'Comedy', 'week', 'news', 'current', 'trends', 'given', 'loving', 'firm', 'treatment', 'Jonatan', 'Spang']",News Comedy  chance laugh past week hits Comedy week news current trends given loving firm treatment Jonatan Spang 9.5  Jonatan Spang  ,,
Travelawak: Projek Bapak Bapak,"A comedy reality travel show, they will have to spend time together & go through all the challenge that has been set.",223538,https://image.tmdb.org/t/p/w500/rMp4KyNiJ0IZf9YXacnSIUtf9MV.jpg,9.5,2,False,[],[],"[""Nurul A'in Mohd Noor""]",[],2023,Comedy Reality Action & Adventure Documentary,"['comedy', 'reality', 'travel', 'spend', 'time', 'challenge', 'set']",Comedy Reality Action & Adventure Documentary  comedy reality travel spend time challenge set 9.5  Nurul A'in Mohd Noor  ,,
4Ever,"Young musicians Ian, Andy, Dario, and Ciro meet by chance in a restaurant when a valuable guitar that one of them had borrowed disappears. Together, they must find a way to recover it and return it to its owner. To achieve their goal, they must become a recognized boy band in Miami, barely knowing each other.",156929,https://image.tmdb.org/t/p/w500/6M92hXiFXWRerovw4dRZBOMhY7Z.jpg,9.4,25,False,[],[],[],[],2023,Drama Comedy,"['Young', 'musicians', 'Ian', 'Andy', 'Dario', 'Ciro', 'meet', 'chance', 'restaurant', 'valuable', 'guitar', 'borrowed', 'disappears', 'find', 'way', 'recover', 'return', 'owner', 'achieve', 'goal', 'recognized', 'boy', 'band', 'Miami', 'barely', 'knowing']",Drama Comedy  Young musicians Ian Andy Dario Ciro meet chance restaurant valuable guitar borrowed disappears find way recover return owner achieve goal recognized boy band Miami barely knowing 9.4    ,,
Downtown no Gaki no Tsukai ya Arahende!!,"A Japanese variety show hosted by popular Japanese owarai duo, Downtown, with comedian Hōsei Tsukitei (formerly known as Hōsei Yamasaki) and owarai duo Cocorico co-hosting.",72974,https://image.tmdb.org/t/p/w500/59IPwylg1xLeYigjH9bDauN7MCq.jpg,9.333,9,False,[],[],"['Kenji Suga', 'Toshio Tsuchiya']",[],1989,Comedy,"['Japanese', 'variety', 'hosted', 'popular', 'Japanese', 'owarai', 'duo', 'Downtown', 'comedian', 'Hōsei', 'Tsukitei', 'known', 'Hōsei', 'Yamasaki', 'owarai', 'duo', 'Cocorico', 'co', 'hosting']",Comedy  Japanese variety hosted popular Japanese owarai duo Downtown comedian Hōsei Tsukitei known Hōsei Yamasaki owarai duo Cocorico co hosting 9.333  Kenji Suga Toshio Tsuchiya  ,,
